REF_DATE,GEO,DGUID,North American Product Classification System (NAPCS),UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2016-10,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,79.2,,,,1
2016-11,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,92.4,,,,1
2016-12,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,95.4,,,,1
2017-01,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,95.6,,,,1
2017-02,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,98.4,,,,1
2017-03,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,98.4,,,,1
2017-04,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,96.8,,,,1
2017-05,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,96.1,,,,1
2017-06,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,95.7,,,,1
2017-07,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,95.8,,,,1
2017-08,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,103.1,,,,1
2017-09,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,102.1,,,,1
2017-10,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,108.2,,,,1
2017-11,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,110.1,,,,1
2017-12,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,109.7,,,,1
2018-01,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,111.1,,,,1
2018-02,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,111.3,,,,1
2018-03,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,111,,,,1
2018-04,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,110,,,,1
2018-05,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,110.9,,,,1
2018-06,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,115.3,,,,1
2018-07,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,103.6,,,,1
2018-08,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,99.5,,,,1
2018-09,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,99.1,,,,1
2018-10,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,102.2,,,,1
2018-11,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,103.3,,,,1
2018-12,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,103.4,,,,1
2019-01,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,99.7,,,,1
2019-02,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,104.7,,,,1
2019-03,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,108.9,,,,1
2019-04,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,108.9,,,,1
2019-05,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,102.5,,,,1
2019-06,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,98.5,,,,1
2019-07,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,98.3,,,,1
2019-08,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,95.7,,,,1
2019-09,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,96.1,,,,1
2019-10,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,95.7,,,,1
2019-11,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,98,,,,1
2019-12,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,100.9,,,,1
2020-01,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,100,,,,1
2020-02,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,95.4,,,,1
2020-03,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,91.3,,,,1
2020-04,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,89.6,,,,1
2020-05,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,92.4,,,,1
2020-06,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,98.3,,,,1
2020-07,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,108.3,,,,1
2020-08,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,108.5,,,,1
2020-09,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,112.2,,,,1
2020-10,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,111.9,,,,1
2020-11,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,116.6,,,,1
2020-12,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,125.5,,,,1
2021-01,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,128.1,,,,1
2021-02,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,135.7,,,,1
2021-03,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,143,,,,1
2021-04,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,147.4,,,,1
2021-05,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,156,,,,1
2021-06,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,148.4,,,,1
2021-07,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,149.3,,,,1
2021-08,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,149,,,,1
2021-09,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,149.2,,,,1
2021-10,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,154.5,,,,1
2021-11,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,154.6,,,,1
2021-12,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,154.4,,,,1
2022-01,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,155.9,,,,1
2022-02,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,159.8,,,,1
2022-03,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,163.7,,,,1
2022-04,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,162.2,,,,1
2022-05,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,152.3,,,,1
2022-06,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,146.3,,,,1
2022-07,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,123.4,,,,1
2022-08,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,130.3,,,,1
2022-09,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,130.5,,,,1
2022-10,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,132.4,,,,1
2022-11,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,136.7,,,,1
2022-12,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,143.9,,,,1
2023-01,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,153.2,,,,1
2023-02,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,151.9,,,,1
2023-03,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,153.1,,,,1
2023-04,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,150.1,,,,1
2023-05,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,140.4,,,,1
2023-06,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,140.9,,,,1
2023-07,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,141.6,,,,1
2023-08,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,142.2,,,,1
2023-09,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,141.6,,,,1
2023-10,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,137.6,,,,1
2023-11,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,141.9,,,,1
2023-12,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,142.6,,,,1
2024-01,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,141.6,,,,1
2024-02,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,141.7,,,,1
2024-03,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,148.7,,,,1
2024-04,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,164,,,,1
2024-05,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,175,,,,1
2024-06,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,167.1,,,,1
2024-07,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,162.6,,,,1
2024-08,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,155,,,,1
2024-09,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,158.5,,,,1
2024-10,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,165.7,,,,1
2024-11,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,160.2,,,,1
2024-12,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,160.5,,,,1
2025-01,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,163.5,,,,1
2025-02,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,168.5,,,,1
2025-03,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,176.7,,,,1
2025-04,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,162.3,,,,1
2025-05,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,167.1,,,,1
2025-06,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,169.9,,,,1
2025-07,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,169,,,,1
2025-08,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,168.6,,,,1
2025-09,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,174.7,,,,1
2025-10,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,189.9,,,,1
2025-11,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,192,,,,1
2025-12,Canada,2021A000011124,Unwrought copper and copper alloys [322],"Index, 202001=100",403,units,0,v1230996178,1.172,205.5,,,,1
2016-01,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,92.9,,,,1
2016-02,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,91.9,,,,1
2016-03,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,90.3,,,,1
2016-04,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,87.7,,,,1
2016-05,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,86.4,,,,1
2016-06,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,86.8,,,,1
2016-07,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,87.1,,,,1
2016-08,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,87.9,,,,1
2016-09,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,87.9,,,,1
2016-10,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,88.1,,,,1
2016-11,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,89,,,,1
2016-12,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,91.2,,,,1
2017-01,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,91.4,,,,1
2017-02,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,91.8,,,,1
2017-03,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,92.6,,,,1
2017-04,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,95.2,,,,1
2017-05,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,96.9,,,,1
2017-06,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,98.1,,,,1
2017-07,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,96.6,,,,1
2017-08,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,94.1,,,,1
2017-09,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,94.3,,,,1
2017-10,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,94.4,,,,1
2017-11,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,96.8,,,,1
2017-12,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,99.3,,,,1
2018-01,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,99.9,,,,1
2018-02,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,99.8,,,,1
2018-03,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,100.9,,,,1
2018-04,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,103.5,,,,1
2018-05,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,105.3,,,,1
2018-06,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,108.3,,,,1
2018-07,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,111.8,,,,1
2018-08,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,109,,,,1
2018-09,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,108.1,,,,1
2018-10,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,108.1,,,,1
2018-11,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,108,,,,1
2018-12,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,108.8,,,,1
2019-01,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,108.8,,,,1
2019-02,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,106.7,,,,1
2019-03,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,104.3,,,,1
2019-04,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,105,,,,1
2019-05,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,103.3,,,,1
2019-06,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,103,,,,1
2019-07,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,104.5,,,,1
2019-08,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,101.7,,,,1
2019-09,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,102.1,,,,1
2019-10,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,100,,,,1
2019-11,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,99.8,,,,1
2019-12,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,99.5,,,,1
2020-01,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,100,,,,1
2020-02,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,97.7,,,,1
2020-03,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,96.5,,,,1
2020-04,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,97.1,,,,1
2020-05,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,93.3,,,,1
2020-06,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,90,,,,1
2020-07,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,88.5,,,,1
2020-08,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,90.7,,,,1
2020-09,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,94,,,,1
2020-10,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,95.5,,,,1
2020-11,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,96.9,,,,1
2020-12,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,100.3,,,,1
2021-01,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,102.5,,,,1
2021-02,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,102.5,,,,1
2021-03,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,104.9,,,,1
2021-04,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,108.9,,,,1
2021-05,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,116.8,,,,1
2021-06,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,118,,,,1
2021-07,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,121.2,,,,1
2021-08,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,127.7,,,,1
2021-09,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,135.4,,,,1
2021-10,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,145.2,,,,1
2021-11,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,147.9,,,,1
2021-12,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,136.3,,,,1
2022-01,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,141.8,,,,1
2022-02,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,161.4,,,,1
2022-03,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,172.4,,,,1
2022-04,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,183.9,,,,1
2022-05,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,174.3,,,,1
2022-06,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,160.7,,,,1
2022-07,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,151.4,,,,1
2022-08,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,143.9,,,,1
2022-09,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,142.9,,,,1
2022-10,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,139.2,,,,1
2022-11,Canada,2021A000011124,Basic and semi-finished products of aluminum and aluminum alloys [32711],"Index, 202001=100",403,units,0,v1230996188,1.182,140.2,,,,1
